cddept,cdreseau,inseecommuneprinc,nomcommuneprinc,cdreseauamont,nomreseauamont,pourcentdebit,referenceprel,dateprel,heureprel,conclusionprel,ugelib,distrlib,moalib,plvconformitebacterio,plvconformitechimique,plvconformitereferencebact,plvconformitereferencechim,month,year,latitude,longitude
02A,02A000055,2A198,OTA,02A004569,USINE TRAITEMENT OTA,100 %,02A00105799,2020-10-08,10h10,Eau d'alimentation non-conforme aux exigences de qualité. La présence de germes fécaux impose une surveillance renforcée.,COMMUNE D' OTA-PORTO,KYRNOLIA CEO BALEONE,MAIRIE D' OTA,N,C,N,N,10,2020,42.2578277,8.7450622
02A,02A000055,2A198,OTA,,,,02A00105836,2020-06-26,10h30,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNE D' OTA-PORTO,KYRNOLIA CEO BALEONE,MAIRIE D' OTA,S,C,S,C,6,2020,42.2578277,8.7450622
02A,02A000055,2A198,OTA,,,,02A00106059,2020-11-19,10h00,"Eau d'alimentation non conforme aux exigences de qualité en vigueur, du fait de la présence d'une teneur excessive en chlore libre.",COMMUNE D' OTA-PORTO,KYRNOLIA CEO BALEONE,MAIRIE D' OTA,C,C,C,N,11,2020,42.2578277,8.7450622
02A,02A000055,2A198,OTA,,,,02A00106123,2020-12-02,08h35,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,COMMUNE D' OTA-PORTO,KYRNOLIA CEO BALEONE,MAIRIE D' OTA,C,C,C,N,12,2020,42.2578277,8.7450622
02A,02A000060,2A070,CASAGLIONE,,,,02A00103318,2020-02-13,10h00,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation. La teneur en chlore libre est excessive.,SYNDICAT CINARCA LIAMONE (LITTORAL),KYRNOLIA CEO BALEONE,SYNDICAT DE CINARCA-LIAMONE,C,C,C,N,2,2020,42.0678625,8.7884091
02A,02A000060,2A070,CASAGLIONE,02A000058,UNITE STERILISATION TIUCCIA,100 %,02A00103496,2020-03-05,09h00,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,SYNDICAT CINARCA LIAMONE (LITTORAL),KYRNOLIA CEO BALEONE,SYNDICAT DE CINARCA-LIAMONE,C,C,C,N,3,2020,42.0678625,8.7884091
02A,02A000060,2A070,CASAGLIONE,,,,02A00103659,2020-04-06,09h30,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,SYNDICAT CINARCA LIAMONE (LITTORAL),KYRNOLIA CEO BALEONE,SYNDICAT DE CINARCA-LIAMONE,C,C,C,N,4,2020,42.0678625,8.7884091
02A,02A000060,2A070,CASAGLIONE,,,,02A00103925,2020-06-05,09h30,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,SYNDICAT CINARCA LIAMONE (LITTORAL),KYRNOLIA CEO BALEONE,SYNDICAT DE CINARCA-LIAMONE,C,C,C,N,6,2020,42.0678625,8.7884091
02A,02A000060,2A070,CASAGLIONE,,,,02A00104112,2020-05-25,10h15,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,SYNDICAT CINARCA LIAMONE (LITTORAL),KYRNOLIA CEO BALEONE,SYNDICAT DE CINARCA-LIAMONE,C,C,C,N,5,2020,42.0678625,8.7884091
02A,02A000060,2A070,CASAGLIONE,02A000058,UNITE STERILISATION TIUCCIA,100 %,02A00104454,2020-07-08,08h20,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,SYNDICAT CINARCA LIAMONE (LITTORAL),KYRNOLIA CEO BALEONE,SYNDICAT DE CINARCA-LIAMONE,C,C,C,N,7,2020,42.0678625,8.7884091
02A,02A000060,2A070,CASAGLIONE,,,,02A00105013,2020-08-14,09h40,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation. Il est à noter qu'une température de l'eau supérieure à 25° peut entrainer des développements bactériens.,SYNDICAT CINARCA LIAMONE (LITTORAL),KYRNOLIA CEO BALEONE,SYNDICAT DE CINARCA-LIAMONE,C,C,C,N,8,2020,42.0678625,8.7884091
02A,02A000060,2A070,CASAGLIONE,02A000058,UNITE STERILISATION TIUCCIA,100 %,02A00105629,2020-09-02,09h00,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation. L'agressivité est susceptible d'engendrer des risques de corrosion des canalisations.,SYNDICAT CINARCA LIAMONE (LITTORAL),KYRNOLIA CEO BALEONE,SYNDICAT DE CINARCA-LIAMONE,C,C,C,N,9,2020,42.0678625,8.7884091
02A,02A000060,2A070,CASAGLIONE,,,,02A00105740,2020-10-08,08h40,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,SYNDICAT CINARCA LIAMONE (LITTORAL),KYRNOLIA CEO BALEONE,SYNDICAT DE CINARCA-LIAMONE,C,C,C,N,10,2020,42.0678625,8.7884091
02A,02A000061,2A048,CALCATOGGIO,,,,02A00103148,2020-01-09,10h30,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,SYNDICAT CINARCA LIAMONE (LITTORAL),KYRNOLIA CEO BALEONE,SYNDICAT DE CINARCA-LIAMONE,C,C,C,N,1,2020,42.03069960000001,8.759427952990581
02A,02A000061,2A048,CALCATOGGIO,,,,02A00103317,2020-02-13,09h30,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,SYNDICAT CINARCA LIAMONE (LITTORAL),KYRNOLIA CEO BALEONE,SYNDICAT DE CINARCA-LIAMONE,C,C,C,N,2,2020,42.03069960000001,8.759427952990581
02A,02A000061,2A070,CASAGLIONE,02A000059,UNITE STERILISATION PIOMBELLO,100 %,02A00103495,2020-03-05,08h40,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,SYNDICAT CINARCA LIAMONE (LITTORAL),KYRNOLIA CEO BALEONE,SYNDICAT DE CINARCA-LIAMONE,C,C,C,N,3,2020,42.0678625,8.7884091
02A,02A000061,2A048,CALCATOGGIO,,,,02A00103658,2020-04-06,08h20,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,SYNDICAT CINARCA LIAMONE (LITTORAL),KYRNOLIA CEO BALEONE,SYNDICAT DE CINARCA-LIAMONE,C,C,C,N,4,2020,42.03069960000001,8.759427952990581
02A,02A000061,2A048,CALCATOGGIO,,,,02A00103834,2020-05-13,09h50,"Eau d'alimentation non conforme à la norme en vigueur, du fait du dépassement de la limite de qualité concernant le paramètre plomb.",SYNDICAT CINARCA LIAMONE (LITTORAL),KYRNOLIA CEO BALEONE,SYNDICAT DE CINARCA-LIAMONE,C,N,C,N,5,2020,42.03069960000001,8.759427952990581
02A,02A000061,2A048,CALCATOGGIO,,,,02A00103928,2020-06-05,09h00,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,SYNDICAT CINARCA LIAMONE (LITTORAL),KYRNOLIA CEO BALEONE,SYNDICAT DE CINARCA-LIAMONE,C,C,C,N,6,2020,42.03069960000001,8.759427952990581
02A,02A000061,2A048,CALCATOGGIO,,,,02A00103935,2020-05-25,10h40,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,SYNDICAT CINARCA LIAMONE (LITTORAL),KYRNOLIA CEO BALEONE,SYNDICAT DE CINARCA-LIAMONE,S,C,S,C,5,2020,42.03069960000001,8.759427952990581
02A,02A000061,2A048,CALCATOGGIO,,,,02A00104220,2020-07-08,08h00,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation. Il est à noter qu'une température de l'eau supérieure à 25° peut entrainer des développements bactériens.,SYNDICAT CINARCA LIAMONE (LITTORAL),KYRNOLIA CEO BALEONE,SYNDICAT DE CINARCA-LIAMONE,C,C,C,N,7,2020,42.03069960000001,8.759427952990581
02A,02A000061,2A070,CASAGLIONE,02A000059,UNITE STERILISATION PIOMBELLO,100 %,02A00104231,2020-06-22,07h15,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation et l'agressivité est susceptible d'engendrer des risques de corrosion des canalisations.,SYNDICAT CINARCA LIAMONE (LITTORAL),KYRNOLIA CEO BALEONE,SYNDICAT DE CINARCA-LIAMONE,C,C,C,N,6,2020,42.0678625,8.7884091
02A,02A000061,2A048,CALCATOGGIO,,,,02A00105242,2020-09-02,10h00,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation. Une température de l'eau supérieure à 25° peut entrainer des développements bactériens.,SYNDICAT CINARCA LIAMONE (LITTORAL),KYRNOLIA CEO BALEONE,SYNDICAT DE CINARCA-LIAMONE,C,C,C,N,9,2020,42.03069960000001,8.759427952990581
02A,02A000061,2A070,CASAGLIONE,02A000059,UNITE STERILISATION PIOMBELLO,100 %,02A00105516,2020-09-10,10h00,Eau d'alimentation non-conforme aux exigences de qualité. La présence de germes fécaux impose une surveillance renforcée.,SYNDICAT CINARCA LIAMONE (LITTORAL),KYRNOLIA CEO BALEONE,SYNDICAT DE CINARCA-LIAMONE,N,C,N,N,9,2020,42.0678625,8.7884091
02A,02A000061,2A048,CALCATOGGIO,,,,02A00105741,2020-10-08,08h50,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation. La présence de germes sulfito-réducteurs est également à surveiller.,SYNDICAT CINARCA LIAMONE (LITTORAL),KYRNOLIA CEO BALEONE,SYNDICAT DE CINARCA-LIAMONE,C,C,N,N,10,2020,42.03069960000001,8.759427952990581
02A,02A000061,2A048,CALCATOGGIO,,,,02A00106121,2020-12-02,09h50,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,SYNDICAT CINARCA LIAMONE (LITTORAL),KYRNOLIA CEO BALEONE,SYNDICAT DE CINARCA-LIAMONE,C,C,C,N,12,2020,42.03069960000001,8.759427952990581
02A,02A000065,2A048,CALCATOGGIO,02A002097,TTP CALCATOGGIO VILLAGE,100 %,02A00103316,2020-02-13,09h00,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,SYNDICAT CINARCA LIAMONE (LITTORAL),KYRNOLIA CEO BALEONE,SYNDICAT DE CINARCA-LIAMONE,C,C,C,N,2,2020,42.03069960000001,8.759427952990581
02A,02A000065,2A048,CALCATOGGIO,,,,02A00103927,2020-06-05,08h45,"Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation. La teneur en chlore libre est excessive, et l'excès de désinfectant peut générer une odeur ou une saveur désagréable.",SYNDICAT CINARCA LIAMONE (LITTORAL),KYRNOLIA CEO BALEONE,SYNDICAT DE CINARCA-LIAMONE,C,C,C,N,6,2020,42.03069960000001,8.759427952990581
02A,02A000065,2A048,CALCATOGGIO,,,,02A00105012,2020-08-14,10h00,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation et un pH bas. Une température de l'eau supérieure à 25° peut entrainer des développements bactériens.,SYNDICAT CINARCA LIAMONE (LITTORAL),KYRNOLIA CEO BALEONE,SYNDICAT DE CINARCA-LIAMONE,C,C,C,N,8,2020,42.03069960000001,8.759427952990581
02A,02A000065,2A048,CALCATOGGIO,02A002097,TTP CALCATOGGIO VILLAGE,100 %,02A00105082,2020-08-14,10h20,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,SYNDICAT CINARCA LIAMONE (LITTORAL),KYRNOLIA CEO BALEONE,SYNDICAT DE CINARCA-LIAMONE,C,C,C,N,8,2020,42.03069960000001,8.759427952990581
02A,02A000065,2A048,CALCATOGGIO,,,,02A00105698,2020-10-08,09h40,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,SYNDICAT CINARCA LIAMONE (LITTORAL),KYRNOLIA CEO BALEONE,SYNDICAT DE CINARCA-LIAMONE,C,C,C,N,10,2020,42.03069960000001,8.759427952990581
02A,02A000066,2A048,CALCATOGGIO,,,,02A00103926,2020-06-05,08h30,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,SYNDICAT CINARCA LIAMONE (LITTORAL),KYRNOLIA CEO BALEONE,SYNDICAT DE CINARCA-LIAMONE,C,C,C,N,6,2020,42.03069960000001,8.759427952990581
02A,02A000066,2A048,CALCATOGGIO,,,,02A00105011,2020-08-14,10h45,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation. Il est à noter qu'une température de l'eau supérieure à 25° peut entrainer des développements bactériens.,SYNDICAT CINARCA LIAMONE (LITTORAL),KYRNOLIA CEO BALEONE,SYNDICAT DE CINARCA-LIAMONE,C,C,C,N,8,2020,42.03069960000001,8.759427952990581
02A,02A000066,2A048,CALCATOGGIO,02A002096,VETTRICCIA,100 %,02A00105628,2020-09-02,08h30,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation. L'agressivité est susceptible d'engendrer des risques de corrosion des canalisations.,SYNDICAT CINARCA LIAMONE (LITTORAL),KYRNOLIA CEO BALEONE,SYNDICAT DE CINARCA-LIAMONE,C,C,C,N,9,2020,42.03069960000001,8.759427952990581
02A,02A000071,2A090,COGGIA,,,,02A00103144,2020-01-08,09h30,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,SYNDICAT DE VICO/COGGIA,SYNDICAT DE VICO-COGGIA,SYNDICAT DE VICO-COGGIA,C,C,C,N,1,2020,42.1237723,8.7507014
02A,02A000071,2A090,COGGIA,,,,02A00103521,2020-03-16,09h15,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,SYNDICAT DE VICO/COGGIA,SYNDICAT DE VICO-COGGIA,SYNDICAT DE VICO-COGGIA,C,C,C,N,3,2020,42.1237723,8.7507014
02A,02A000071,2A090,COGGIA,,,,02A00103801,2020-05-13,09h25,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,SYNDICAT DE VICO/COGGIA,SYNDICAT DE VICO-COGGIA,SYNDICAT DE VICO-COGGIA,C,C,C,N,5,2020,42.1237723,8.7507014
02A,02A000071,2A090,COGGIA,02A000069,UNITE STERILISATION SAGONE,50 %,02A00103956,2020-05-26,08h40,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation et l'agressivité est susceptible d'engendrer des risques de corrosion des canalisations.,SYNDICAT DE VICO/COGGIA,SYNDICAT DE VICO-COGGIA,SYNDICAT DE VICO-COGGIA,C,C,C,N,5,2020,42.1237723,8.7507014
02A,02A000071,2A090,COGGIA,,,,02A00104221,2020-07-08,09h00,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,SYNDICAT DE VICO/COGGIA,SYNDICAT DE VICO-COGGIA,SYNDICAT DE VICO-COGGIA,C,C,C,N,7,2020,42.1237723,8.7507014
02A,02A000071,2A090,COGGIA,02A000068,UNITE STERILISATION TILOZA,50 %,02A00104429,2020-07-08,08h45,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,SYNDICAT DE VICO/COGGIA,SYNDICAT DE VICO-COGGIA,SYNDICAT DE VICO-COGGIA,C,C,C,N,7,2020,42.1237723,8.7507014
02A,02A000071,2A090,COGGIA,02A000069,UNITE STERILISATION SAGONE,50 %,02A00104455,2020-07-08,09h15,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,SYNDICAT DE VICO/COGGIA,SYNDICAT DE VICO-COGGIA,SYNDICAT DE VICO-COGGIA,C,C,C,N,7,2020,42.1237723,8.7507014
02A,02A000071,2A090,COGGIA,,,,02A00105616,2020-09-22,11h00,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,SYNDICAT DE VICO/COGGIA,SYNDICAT DE VICO-COGGIA,SYNDICAT DE VICO-COGGIA,C,C,C,N,9,2020,42.1237723,8.7507014
02A,02A000071,2A090,COGGIA,02A000068,UNITE STERILISATION TILOZA,50 %,02A00105636,2020-09-16,08h15,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation et l'agressivité est susceptible d'engendrer des risques de corrosion des canalisations. Il est à noter également un pH bas.,SYNDICAT DE VICO/COGGIA,SYNDICAT DE VICO-COGGIA,SYNDICAT DE VICO-COGGIA,C,C,C,N,9,2020,42.1237723,8.7507014
02A,02A000071,2A090,COGGIA,,,,02A00105637,2020-09-16,09h00,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,SYNDICAT DE VICO/COGGIA,SYNDICAT DE VICO-COGGIA,SYNDICAT DE VICO-COGGIA,C,C,C,N,9,2020,42.1237723,8.7507014
02A,02A000071,2A090,COGGIA,,,,02A00105969,2020-11-04,10h40,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation. La présence de germes coliformes est également à surveiller.,SYNDICAT DE VICO/COGGIA,SYNDICAT DE VICO-COGGIA,SYNDICAT DE VICO-COGGIA,C,C,N,N,11,2020,42.1237723,8.7507014
02A,02A000071,2A090,COGGIA,,,,02A00106124,2020-12-02,09h30,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,SYNDICAT DE VICO/COGGIA,SYNDICAT DE VICO-COGGIA,SYNDICAT DE VICO-COGGIA,C,C,C,N,12,2020,42.1237723,8.7507014
02A,02A000073,2A198,OTA,,,,02A00103142,2020-01-08,09h50,Eau d'alimentation non-conforme aux exigences de qualité. La présence de germes fécaux impose une surveillance renforcée.,COMMUNE D' OTA-PORTO,KYRNOLIA CEO BALEONE,MAIRIE D' OTA,N,C,N,N,1,2020,42.2578277,8.7450622
02A,02A000073,2A198,OTA,02A004569,USINE TRAITEMENT OTA,100 %,02A00103774,2020-05-05,11h10,Eau d'alimentation non-conforme aux exigences de qualité. La présence de germes fécaux impose une surveillance renforcée.,COMMUNE D' OTA-PORTO,KYRNOLIA CEO BALEONE,MAIRIE D' OTA,N,C,N,N,5,2020,42.2578277,8.7450622
02A,02A000073,2A198,OTA,,,,02A00104055,2020-06-30,09h35,Eau d'alimentation non-conforme aux exigences de qualité. La présence de germes fécaux impose une surveillance renforcée.,COMMUNE D' OTA-PORTO,KYRNOLIA CEO BALEONE,MAIRIE D' OTA,N,C,N,N,6,2020,42.2578277,8.7450622
02A,02A000073,2A198,OTA,02A004569,USINE TRAITEMENT OTA,100 %,02A00104518,2020-06-30,08h45,Eau d'alimentation non-conforme aux exigences de qualité. La présence de germes en nombre important impose une surveillance renforcée.,COMMUNE D' OTA-PORTO,KYRNOLIA CEO BALEONE,MAIRIE D' OTA,C,C,N,N,6,2020,42.2578277,8.7450622
02A,02A000073,2A198,OTA,02A004569,USINE TRAITEMENT OTA,100 %,02A00105797,2020-10-08,10h30,Eau d'alimentation non-conforme aux exigences de qualité. La présence de germes fécaux impose une surveillance renforcée.,COMMUNE D' OTA-PORTO,KYRNOLIA CEO BALEONE,MAIRIE D' OTA,N,C,N,N,10,2020,42.2578277,8.7450622
02A,02A000073,2A198,OTA,02A004569,USINE TRAITEMENT OTA,100 %,02A00105799,2020-10-08,10h10,Eau d'alimentation non-conforme aux exigences de qualité. La présence de germes fécaux impose une surveillance renforcée.,COMMUNE D' OTA-PORTO,KYRNOLIA CEO BALEONE,MAIRIE D' OTA,N,C,N,N,10,2020,42.2578277,8.7450622
02A,02A000073,2A198,OTA,,,,02A00106058,2020-11-19,09h00,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,COMMUNE D' OTA-PORTO,KYRNOLIA CEO BALEONE,MAIRIE D' OTA,C,C,C,N,11,2020,42.2578277,8.7450622
02A,02A000075,2A203,PARTINELLO,,,,02A00103133,2020-01-08,07h55,Eau d'alimentation non-conforme aux exigences de qualité. La présence de germes fécaux impose une surveillance renforcée.,COMMUNE DE PARTINELLO,MAIRIE DE PARTINELLO,MAIRIE DE PARTINELLO,N,C,N,N,1,2020,42.3112867,8.6827466
02A,02A000075,2A203,PARTINELLO,,,,02A00103755,2020-05-05,10h15,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COMMUNE DE PARTINELLO,MAIRIE DE PARTINELLO,MAIRIE DE PARTINELLO,C,C,C,C,5,2020,42.3112867,8.6827466
