cddept,cdreseau,inseecommuneprinc,nomcommuneprinc,cdreseauamont,nomreseauamont,pourcentdebit,referenceprel,dateprel,heureprel,conclusionprel,ugelib,distrlib,moalib,plvconformitebacterio,plvconformitechimique,plvconformitereferencebact,plvconformitereferencechim,month,year,latitude_y,longitude_y
02B,02B000150,2B039,BISINCHI,02B000144,RESERVOIR VIGNALE,100 %,02B00099350,2020-06-11,07h50,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés. La teneur en chlore libre est insuffisante,BISINCHI,MAIRIE DE BISINCHI,MAIRIE DE BISINCHI,C,C,C,C,6,2020,42.4782071,9.3231679
02B,02B000150,2B039,BISINCHI,,,,02B00099353,2020-02-06,08h40,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Ammonium hors norme. La teneur en chlore libre est insuffisante,BISINCHI,MAIRIE DE BISINCHI,MAIRIE DE BISINCHI,C,C,C,N,2,2020,42.4782071,9.3231679
02B,02B000150,2B039,BISINCHI,,,,02B00100640,2020-08-06,08h30,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés. La teneur en chlore libre est insuffisante,BISINCHI,MAIRIE DE BISINCHI,MAIRIE DE BISINCHI,C,C,C,C,8,2020,42.4782071,9.3231679
02B,02B000150,2B039,BISINCHI,,,,02B00101455,2020-09-16,08h30,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés. La teneur en chlore libre est insuffisante,BISINCHI,MAIRIE DE BISINCHI,MAIRIE DE BISINCHI,C,C,C,C,9,2020,42.4782071,9.3231679
02B,02B000151,2B039,BISINCHI,02B000145,RESERVOIR FORNU,100 %,02B00099348,2020-06-11,08h50,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés. La teneur en chlore libre est insuffisante,BISINCHI,MAIRIE DE BISINCHI,MAIRIE DE BISINCHI,C,C,C,C,6,2020,42.4782071,9.3231679
02B,02B000151,2B039,BISINCHI,,,,02B00099352,2020-02-06,09h50,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés. La teneur en chlore libre est insuffisante,BISINCHI,MAIRIE DE BISINCHI,MAIRIE DE BISINCHI,C,C,C,C,2,2020,42.4782071,9.3231679
02B,02B000151,2B039,BISINCHI,,,,02B00100639,2020-08-06,09h20,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Température hors norme. La teneur en chlore libre est insuffisante,BISINCHI,MAIRIE DE BISINCHI,MAIRIE DE BISINCHI,C,C,C,N,8,2020,42.4782071,9.3231679
02B,02B000151,2B039,BISINCHI,,,,02B00101454,2020-09-16,08h50,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés. La teneur en chlore libre est insuffisante,BISINCHI,MAIRIE DE BISINCHI,MAIRIE DE BISINCHI,C,C,C,C,9,2020,42.4782071,9.3231679
02B,02B000152,2B039,BISINCHI,02B000146,RESERVOIR PRADALE,100 %,02B00099349,2020-06-11,09h00,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés. La teneur en chlore libre est insuffisante,BISINCHI,MAIRIE DE BISINCHI,MAIRIE DE BISINCHI,C,C,C,C,6,2020,42.4782071,9.3231679
02B,02B000152,2B039,BISINCHI,,,,02B00099354,2020-02-06,10h00,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés. La teneur en chlore libre est insuffisante,BISINCHI,MAIRIE DE BISINCHI,MAIRIE DE BISINCHI,C,C,C,C,2,2020,42.4782071,9.3231679
02B,02B000152,2B039,BISINCHI,,,,02B00100429,2020-08-06,09h40,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés. La teneur en chlore libre est insuffisante.,BISINCHI,MAIRIE DE BISINCHI,MAIRIE DE BISINCHI,C,C,C,C,8,2020,42.4782071,9.3231679
02B,02B000152,2B039,BISINCHI,,,,02B00101456,2020-09-16,09h10,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés. La teneur en chlore libre est insuffisante,BISINCHI,MAIRIE DE BISINCHI,MAIRIE DE BISINCHI,C,C,C,C,9,2020,42.4782071,9.3231679
02B,02B000155,2B347,VEZZANI,02B000154,RESERVOIR SAMBUCCHU,100 %,02B00100063,2020-10-21,07h10,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés. La teneur en chlore libre est insuffisante.,VEZZANI,MAIRIE DE VEZZANI,MAIRIE DE VEZZANI,C,C,C,C,10,2020,42.17362,9.2461
02B,02B000155,2B347,VEZZANI,,,,02B00101750,2020-06-24,07h15,Eau d'alimentation non-conforme aux limites de qualité et conforme aux références de qualité. Présence de germes témoins de contamination fécale. La teneur en chlore libre est insuffisante,VEZZANI,MAIRIE DE VEZZANI,MAIRIE DE VEZZANI,N,C,C,C,6,2020,42.17362,9.2461
02B,02B000169,2B043,BRANDO,02B000156,RESERVOIR POGGIOLO,100 %,02B00099355,2020-07-02,07h35,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,BRANDO,MAIRIE DE BRANDO,MAIRIE DE BRANDO,C,C,C,C,7,2020,42.7739502,9.476130099999999
02B,02B000169,2B043,BRANDO,,,,02B00099360,2020-01-28,10h30,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,BRANDO,MAIRIE DE BRANDO,MAIRIE DE BRANDO,C,C,C,C,1,2020,42.7739502,9.476130099999999
02B,02B000169,2B043,BRANDO,,,,02B00099361,2020-06-16,09h50,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,BRANDO,MAIRIE DE BRANDO,MAIRIE DE BRANDO,C,C,C,C,6,2020,42.7739502,9.476130099999999
02B,02B000169,2B043,BRANDO,02B000156,RESERVOIR POGGIOLO,100 %,02B00100430,2020-07-29,07h30,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau agressive.,BRANDO,MAIRIE DE BRANDO,MAIRIE DE BRANDO,C,C,C,N,7,2020,42.7739502,9.476130099999999
02B,02B000169,2B043,BRANDO,,,,02B00100434,2020-11-09,08h00,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés. La teneur en chlore libre est insuffisante.,BRANDO,MAIRIE DE BRANDO,MAIRIE DE BRANDO,C,C,C,C,11,2020,42.7739502,9.476130099999999
02B,02B000169,2B043,BRANDO,,,,02B00100643,2020-08-18,06h40,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,BRANDO,MAIRIE DE BRANDO,MAIRIE DE BRANDO,C,C,C,C,8,2020,42.7739502,9.476130099999999
02B,02B000169,2B043,BRANDO,,,,02B00101459,2020-09-23,09h00,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,BRANDO,MAIRIE DE BRANDO,MAIRIE DE BRANDO,C,C,C,C,9,2020,42.7739502,9.476130099999999
02B,02B000169,2B043,BRANDO,,,,02B00101460,2020-12-16,07h30,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés. La teneur en chlore libre est insuffisante.,BRANDO,MAIRIE DE BRANDO,MAIRIE DE BRANDO,C,C,C,C,12,2020,42.7739502,9.476130099999999
02B,02B000170,2B043,BRANDO,02B000166,RESERVOIR FRISCOLACCIO,100 %,02B00099358,2020-07-02,06h40,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,BRANDO,MAIRIE DE BRANDO,MAIRIE DE BRANDO,C,C,C,C,7,2020,42.7739502,9.476130099999999
02B,02B000170,2B043,BRANDO,,,,02B00099363,2020-06-03,05h50,Eau d'alimentation non-conforme aux exigences de qualité. Présence de germes témoins de contamination fécale. La teneur en chlore libre est insuffisante. Eau faiblement minéralisée.,BRANDO,MAIRIE DE BRANDO,MAIRIE DE BRANDO,N,C,N,N,6,2020,42.7739502,9.476130099999999
02B,02B000170,2B043,BRANDO,,,,02B00099364,2020-06-03,06h00,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés. La teneur en chlore libre est insuffisante,BRANDO,MAIRIE DE BRANDO,MAIRIE DE BRANDO,C,C,C,C,6,2020,42.7739502,9.476130099999999
02B,02B000170,2B043,BRANDO,02B000166,RESERVOIR FRISCOLACCIO,100 %,02B00100431,2020-07-29,06h45,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Température hors norme. Eau agressive. La teneur en chlore libre est insuffisante.,BRANDO,MAIRIE DE BRANDO,MAIRIE DE BRANDO,C,C,C,N,7,2020,42.7739502,9.476130099999999
02B,02B000170,2B043,BRANDO,,,,02B00100435,2020-11-09,06h50,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée. La teneur en chlore libre est insuffisante.,BRANDO,MAIRIE DE BRANDO,MAIRIE DE BRANDO,C,C,C,N,11,2020,42.7739502,9.476130099999999
02B,02B000170,2B043,BRANDO,,,,02B00100645,2020-08-18,07h40,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée.,BRANDO,MAIRIE DE BRANDO,MAIRIE DE BRANDO,C,C,C,N,8,2020,42.7739502,9.476130099999999
02B,02B000170,2B043,BRANDO,,,,02B00100646,2020-08-18,07h20,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Température hors norme. Eau faiblement minéralisée.,BRANDO,MAIRIE DE BRANDO,MAIRIE DE BRANDO,C,C,C,N,8,2020,42.7739502,9.476130099999999
02B,02B000170,2B043,BRANDO,02B000166,RESERVOIR FRISCOLACCIO,100 %,02B00101457,2020-11-09,07h05,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,BRANDO,MAIRIE DE BRANDO,MAIRIE DE BRANDO,C,C,C,C,11,2020,42.7739502,9.476130099999999
02B,02B000170,2B043,BRANDO,,,,02B00101462,2020-09-16,07h45,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée. La teneur en chlore libre est trop élévée.,BRANDO,MAIRIE DE BRANDO,MAIRIE DE BRANDO,C,C,C,N,9,2020,42.7739502,9.476130099999999
02B,02B000170,2B043,BRANDO,,,,02B00101463,2020-09-16,08h00,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée. La teneur en chlore libre est trop élévée.,BRANDO,MAIRIE DE BRANDO,MAIRIE DE BRANDO,C,C,C,N,9,2020,42.7739502,9.476130099999999
02B,02B000172,2B043,BRANDO,02B000168,RESERVOIR SILGAGGIA,100 %,02B00099356,2020-07-02,07h00,Eau d'alimentation non-conforme aux exigences de qualité. Présence de germes témoins de contamination fécale. Eau faiblement minéralisée. La teneur en chlore libre est insuffisante,BRANDO,MAIRIE DE BRANDO,MAIRIE DE BRANDO,N,C,N,N,7,2020,42.7739502,9.476130099999999
02B,02B000172,2B043,BRANDO,,,,02B00099362,2020-06-03,06h20,Eau d'alimentation non-conforme aux exigences de qualité. Présence de germes témoins de contamination fécale. La teneur en chlore libre est insuffisante,BRANDO,MAIRIE DE BRANDO,MAIRIE DE BRANDO,N,C,N,C,6,2020,42.7739502,9.476130099999999
02B,02B000172,2B043,BRANDO,02B000168,RESERVOIR SILGAGGIA,100 %,02B00100641,2020-07-29,07h05,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Température hors norme. Eau agressive. Eau faiblement minéralisée.,BRANDO,MAIRIE DE BRANDO,MAIRIE DE BRANDO,C,C,C,N,7,2020,42.7739502,9.476130099999999
02B,02B000172,2B043,BRANDO,,,,02B00100644,2020-08-18,07h00,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,BRANDO,MAIRIE DE BRANDO,MAIRIE DE BRANDO,C,C,C,C,8,2020,42.7739502,9.476130099999999
02B,02B000172,2B043,BRANDO,,,,02B00101461,2020-11-09,07h20,Eau d'alimentation non-conforme aux limites de qualité et conforme aux références de qualité. Présence de germes témoins de contamination fécale. La teneur en chlore libre est insuffisante.,BRANDO,MAIRIE DE BRANDO,MAIRIE DE BRANDO,N,C,C,C,11,2020,42.7739502,9.476130099999999
02B,02B000182,2B159,MERIA,02B000179,RESERVOIR MERIA,100 %,02B00099595,2020-01-13,10h20,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Carbone Organique Total hors norme. Présence de bactéries sulfito-réductrices.,MERIA,MAIRIE DE MERIA,MAIRIE DE MERIA,C,C,N,N,1,2020,42.9265964,9.4528504
02B,02B000182,2B159,MERIA,,,,02B00099597,2020-04-20,08h20,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés. La teneur en chlore libre est insuffisante,MERIA,MAIRIE DE MERIA,MAIRIE DE MERIA,C,C,C,C,4,2020,42.9265964,9.4528504
02B,02B000182,2B159,MERIA,02B000179,RESERVOIR MERIA,100 %,02B00100817,2020-06-29,10h10,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés. La teneur en chlore libre est insuffisante,MERIA,MAIRIE DE MERIA,MAIRIE DE MERIA,C,C,C,C,6,2020,42.9265964,9.4528504
02B,02B000182,2B159,MERIA,,,,02B00100821,2020-07-27,09h40,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Température hors norme. La teneur en chlore libre est insuffisante,MERIA,MAIRIE DE MERIA,MAIRIE DE MERIA,C,C,C,N,7,2020,42.9265964,9.4528504
02B,02B000182,2B159,MERIA,,,,02B00101567,2020-08-31,08h50,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,MERIA,MAIRIE DE MERIA,MAIRIE DE MERIA,C,C,C,C,8,2020,42.9265964,9.4528504
02B,02B000183,2B159,MERIA,02B000180,RESERVOIR PASTINA,100 %,02B00100818,2020-07-27,10h10,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Température hors norme. Carbone Organique Total hors norme. La teneur en chlore libre est insuffisante,MERIA,MAIRIE DE MERIA,MAIRIE DE MERIA,C,C,C,N,7,2020,42.9265964,9.4528504
02B,02B000183,2B159,MERIA,,,,02B00100822,2020-08-31,09h15,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés. La teneur en chlore libre est insuffisante,MERIA,MAIRIE DE MERIA,MAIRIE DE MERIA,C,C,C,C,8,2020,42.9265964,9.4528504
02B,02B000186,2B194,ORTALE,02B000185,STATION UV,100 %,02B00099664,2020-01-28,05h55,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,ORTALE,MAIRIE DE ORTALE,MAIRIE DE ORTALE,C,C,C,C,1,2020,42.3166718,9.4228224
02B,02B000186,2B194,ORTALE,,,,02B00099665,2020-06-22,06h20,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,ORTALE,MAIRIE DE ORTALE,MAIRIE DE ORTALE,C,C,C,C,6,2020,42.3166718,9.4228224
02B,02B000186,2B194,ORTALE,02B000185,STATION UV,100 %,02B00100902,2020-10-14,07h30,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,ORTALE,MAIRIE DE ORTALE,MAIRIE DE ORTALE,C,C,C,C,10,2020,42.3166718,9.4228224
02B,02B000186,2B194,ORTALE,,,,02B00100903,2020-07-27,06h10,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,ORTALE,MAIRIE DE ORTALE,MAIRIE DE ORTALE,C,C,C,C,7,2020,42.3166718,9.4228224
02B,02B000186,2B194,ORTALE,,,,02B00101604,2020-11-24,06h20,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,ORTALE,MAIRIE DE ORTALE,MAIRIE DE ORTALE,C,C,C,C,11,2020,42.3166718,9.4228224
02B,02B000191,2B095,CORSCIA,,,,02B00098872,2020-01-13,09h10,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Turbidité hors norme. Eau faiblement minéralisée.,CORSCIA,MAIRIE DE CORSCIA,MAIRIE DE CORSCIA,C,C,C,N,1,2020,42.3553585,9.044006199999998
02B,02B000191,2B095,CORSCIA,02B000193,RESERVOIR CAVALLERACCE,100 %,02B00099497,2020-02-06,07h45,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Turbidité hors norme. Eau faiblement minéralisée.,CORSCIA,MAIRIE DE CORSCIA,MAIRIE DE CORSCIA,C,C,C,N,2,2020,42.3553585,9.044006199999998
02B,02B000191,2B095,CORSCIA,02B000193,RESERVOIR CAVALLERACCE,100 %,02B00100737,2020-07-07,07h00,Eau d'alimentation non-conforme aux exigences de qualité. Présence de germes témoins de contamination fécale. Eau faiblement minéralisée. La teneur en chlore libre est insuffisante,CORSCIA,MAIRIE DE CORSCIA,MAIRIE DE CORSCIA,N,C,N,N,7,2020,42.3553585,9.044006199999998
02B,02B000191,2B095,CORSCIA,,,,02B00100740,2020-08-10,06h15,Eau d'alimentation non-conforme aux exigences de qualité. Présence de germes témoins de contamination fécale. Eau faiblement minéralisée. La teneur en chlore libre est insuffisante,CORSCIA,MAIRIE DE CORSCIA,MAIRIE DE CORSCIA,N,C,N,N,8,2020,42.3553585,9.044006199999998
02B,02B000192,2B095,CORSCIA,,,,02B00098805,2020-01-13,09h40,Eau d'alimentation non-conforme aux exigences de qualité. Présence de germes témoins de contamination fécale. Turbidité hors norme. Eau faiblement minéralisée. La teneur en chlore libre est insuffisante,CORSCIA,MAIRIE DE CORSCIA,MAIRIE DE CORSCIA,N,C,N,N,1,2020,42.3553585,9.044006199999998
02B,02B000192,2B095,CORSCIA,,,,02B00099499,2020-01-13,10h00,Eau d'alimentation non-conforme aux exigences de qualité. Présence de germes témoins de contamination fécale. La teneur en chlore libre est insuffisante,CORSCIA,MAIRIE DE CORSCIA,MAIRIE DE CORSCIA,N,C,N,C,1,2020,42.3553585,9.044006199999998
02B,02B000192,2B095,CORSCIA,,,,02B00099500,2020-02-06,07h10,Eau d'alimentation non-conforme aux exigences de qualité. Présence de germes témoins de contamination fécale. Turbidité hors norme. Eau faiblement minéralisée. La teneur en chlore libre est insuffisante,CORSCIA,MAIRIE DE CORSCIA,MAIRIE DE CORSCIA,N,C,N,N,2,2020,42.3553585,9.044006199999998
02B,02B000192,2B095,CORSCIA,02B000190,RESERVOIR NUNZIATA,100 %,02B00100738,2020-07-07,06h50,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau agressive. Eau faiblement minéralisée.,CORSCIA,MAIRIE DE CORSCIA,MAIRIE DE CORSCIA,C,C,C,N,7,2020,42.3553585,9.044006199999998
02B,02B000192,2B095,CORSCIA,,,,02B00100739,2020-07-07,08h40,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. - pH hors norme,CORSCIA,MAIRIE DE CORSCIA,MAIRIE DE CORSCIA,C,C,C,N,7,2020,42.3553585,9.044006199999998
02B,02B000192,2B095,CORSCIA,,,,02B00100741,2020-08-10,06h30,Eau d'alimentation non-conforme aux exigences de qualité. Présence de germes témoins de contamination fécale. Eau faiblement minéralisée. La teneur en chlore libre est insuffisante,CORSCIA,MAIRIE DE CORSCIA,MAIRIE DE CORSCIA,N,C,C,N,8,2020,42.3553585,9.044006199999998
02B,02B000202,2B193,OMESSA,02B000199,RESERVOIR OMESSA,100 %,02B00099660,2020-05-11,08h20,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,OMESSA,MAIRIE DE OMESSA,MAIRIE DE OMESSA,C,C,C,C,5,2020,42.370206,9.1997614
02B,02B000202,2B193,OMESSA,,,,02B00099663,2020-02-12,10h00,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,OMESSA,MAIRIE DE OMESSA,MAIRIE DE OMESSA,C,C,C,C,2,2020,42.370206,9.1997614
02B,02B000202,2B193,OMESSA,02B000199,RESERVOIR OMESSA,100 %,02B00100480,2020-07-07,09h15,Eau d'alimentation non-conforme aux exigences de qualité. Présence de germes témoins de contamination fécale. La teneur en chlore libre est insuffisante,OMESSA,MAIRIE DE OMESSA,MAIRIE DE OMESSA,N,C,N,C,7,2020,42.370206,9.1997614
02B,02B000202,2B193,OMESSA,,,,02B00100481,2020-09-23,10h00,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Turbidité hors norme,OMESSA,MAIRIE DE OMESSA,MAIRIE DE OMESSA,C,C,C,N,9,2020,42.370206,9.1997614
02B,02B000202,2B193,OMESSA,,,,02B00101603,2020-08-04,09h00,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Présence de bactéries sulfito-réductrices.,OMESSA,MAIRIE DE OMESSA,MAIRIE DE OMESSA,C,C,N,C,8,2020,42.370206,9.1997614
02B,02B000203,2B193,OMESSA,02B000200,STATION DE POMPAGE FRANCARDO,100 %,02B00099661,2020-04-21,08h30,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée.,OMESSA,MAIRIE DE OMESSA,MAIRIE DE OMESSA,C,C,C,N,4,2020,42.370206,9.1997614
02B,02B000203,2B193,OMESSA,,,,02B00099662,2020-02-12,07h50,Eau d'alimentation non-conforme aux exigences de qualité. Présence de germes témoins de contamination fécale. Eau faiblement minéralisée. La teneur en chlore libre est insuffisante,OMESSA,MAIRIE DE OMESSA,MAIRIE DE OMESSA,N,C,N,N,2,2020,42.370206,9.1997614
02B,02B000203,2B193,OMESSA,02B000200,STATION DE POMPAGE FRANCARDO,100 %,02B00100900,2020-07-07,07h20,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée. Carbone Organique Total hors norme.,OMESSA,MAIRIE DE OMESSA,MAIRIE DE OMESSA,C,C,C,N,7,2020,42.370206,9.1997614
